status	validation_status	validation_notes	json_file	pdf_path	reference_index	reference_type	reference_text	suggest_author	suggest_title	suggest_journal	suggest_container_title	suggest_volume	suggest_issue	suggest_pages	suggest_date	suggest_publisher	final_author	final_title	final_journal	final_container_title	final_volume	final_issue	final_pages	final_date	final_publisher	reviewer_notes
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	30	chapter/conf	"KREPS, SARAH, AND JACQUELYN SCHNEIDER. 2019. ""Escalation Firebreaks in the Cyber, Conventional, and Nuclear Domains: Moving beyond Effects-Based Logics."" Journal of Cybersecurity 5 (1): tyz007."	KREPS, S.A.R.A.H.; SCHNEIDER, J.A.C.Q.U.E.L.Y.N.	Escalation Firebreaks in the Cyber, Conventional, and Nuclear Domains: Moving beyond Effects-Based Logics		Journal of Cybersecurity	5	1	007	2019											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	31	web/report	"LEE, MARY. 2019. ""Trump's Cyber Workforce Order Gets Bipartisan Praise."" *Politico*, May 3, 2019. Accessed January 28, 2022. https://politi.co/2DMj8MN."	LEE, M.A.R.Y.	Trump's Cyber Workforce Order Gets Bipartisan Praise		*Politico*				2019 2019-05-03											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	32	other	"LINDSAY, JON R. 2015. ""Tipping the Scales: The Attribution Problem and the Feasibility of Deterrence against Cyberattack."" Journal of Cybersecurity 1 (1): 53-67."	LINDSAY, J.O.N.R.	Tipping the Scales: The Attribution Problem and the Feasibility of Deterrence against Cyberattack		Journal of Cybersecurity	1	1	53–67	2015											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	33	other	"LIN-GREENBERG, ERIK. 2021. ""Soldiers, Pollsters, and International Crises: Public Opinion and the Military's Advice on the Use of Force."" Foreign Policy Analysis 17 (3): orab009."	LIN-GREENBERG, E.R.I.K.	Soldiers, Pollsters, and International Crises: Public Opinion and the Military's Advice on the Use of Force		Foreign Policy Analysis	17	3	009	2021											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	34	other	"LYNN, WILLIAM F. 2010. ""Defending a New Domain-the Pentagon's Cyberstrategy."" Foreign Affairs 89: 97."	LYNN, W.I.L.L.I.A.M.F.	Defending a New Domain-the Pentagon's Cyberstrategy		Foreign Affairs	89		97	2010											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	35	book	MASON, LILLIANA. 2018. Uncivil Agreement: How Politics Became Our Identity. Chicago, IL: University of Chicago Press.	MASON, L.I.L.L.I.A.N.A.	Uncivil Agreement: How Politics Became Our Identity						2018	University of Chicago Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	36	other	"MUSGRAVE, PAUL. 2019. ""International Hegemony Meets Domestic Politics: Why Liberals Can Be Pessimists."" Security Studies 28 (3): 451-478."	MUSGRAVE, P.A.U.L.	International Hegemony Meets Domestic Politics: Why Liberals Can Be Pessimists		Security Studies	28	3	451–478	2019											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	37	chapter/conf	"PETERSON, ERIK, AND SHANTO IYENGAR. 2021. ""Partisan Gaps in Political Information and Information-Seeking Behavior: Motivated Reasoning or Cheerleading?"" American Journal of Political Science 65 (1): 133-47."	PETERSON, E.R.I.K.; IYENGAR, S.H.A.N.T.O.	Partisan Gaps in Political Information and Information-Seeking Behavior: Motivated Reasoning or Cheerleading?		American Journal of Political Science	65	1	133–47	2021											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	38	other	"PETROCIK, JOHN RICHARD. 2009. ""Measuring Party Support: Leaners Are Not Independents."" *Electoral Studies* 28 (4): 562-72."	PETROCIK, J.O.H.N.R.I.C.H.A.R.D.	Measuring Party Support: Leaners Are Not Independents		*Electoral Studies*	28	4	562–72	2009											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	39	chapter/conf	"PRIOR, MARKUS, GAURAV SOOD, AND KABIR KHANNA. 2015. ""You Cannot be Serious: The Impact of Accuracy Incentives on Partisan Bias in Reports of Economic Perceptions."" Quarterly Journal of Political Science 10: 489-518."	PRIOR, M.A.R.K.U.S.; SOOD, G.A.U.R.A.V.; KHANNA, K.A.B.I.R.	You Cannot be Serious: The Impact of Accuracy Incentives on Partisan Bias in Reports of Economic Perceptions		Quarterly Journal of Political Science	10		489–518	2015											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	40	web/report	"RELMAN, ELIZA, AND WALT HICKEY. 2019. ""Alexandria Ocasio-Cortez More Famous Than Top Republicans, Trump Cabinet."" Business Insider, March 12, 2019. Accessed January 28, 2022. https://www.businessinsider.com/alexandria-ocasio-cortez-more-famous-than-top-republicans-trump-cabinet-2019-3."	RELMAN, E.L.I.Z.A.; HICKEY, W.A.L.T.	Alexandria Ocasio-Cortez More Famous Than Top Republicans, Trump Cabinet		Business Insider				2019 2019-03-12											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	41	other	"RID, THOMAS, AND BEN BUCHANAN. 2015. ""Attributing Cyber Attacks."" Journal of Strategic Studies 38 (1-2): 4-37."	RID, T.H.O.M.A.S.; BUCHANAN, B.E.N.	Attributing Cyber Attacks		Journal of Strategic Studies	38	1-2	4–37	2015											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	42	book	"ROBBETT, ANDREA, AND PETER HANS MATTHEWS. 2018. ""Partisan Bias and Expressive Voting."" Journal of Public Economics 157: 107-20."	ROBBETT, A.N.D.R.E.A.; MATTHEWS, P.E.T.E.R.H.A.N.S.	Partisan Bias and Expressive Voting		Journal of Public Economics	157		107–20	2018											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	43	book	Rovner, Joshua. 2011. Fixing the Facts: National Security and the Politics of Intelligence. New York: Cornell University Press.	Rovner, Joshua	Fixing the Facts: National Security and the Politics of Intelligence						2011	Cornell University Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	44	other	"Saunders, Kyle L., and Alan I. Abramowitz. 2008. ""Is Polarization a Myth?"" The Journal of Politics 70: 542–55."	Saunders, Kyle L.; Abramowitz, Alan I.	Is Polarization a Myth?		The Journal of Politics	70		542–55	2008											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	45	other	"Schulzke, Marcus. 2018. ""The Politics of Attributing Blame for Cyberattacks and the Costs of Uncertainty."" Perspectives on Politics 16 (4): 954–68."	Schulzke, Marcus	The Politics of Attributing Blame for Cyberattacks and the Costs of Uncertainty		Perspectives on Politics	16	4	954–68	2018											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	46	chapter/conf	"Tomz, Michael, Jessica LP Weeks, and Keren Yarhi-Milo. 2020. ""Public Opinion and Decisions about Military Force in Democracies."" International Organization 74 (1): 119–43."	Tomz, Michael; Weeks, Jessica L.P.; Yarhi-Milo, Keren	Public Opinion and Decisions about Military Force in Democracies		International Organization	74	1	119–43	2020											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0bbd70709927f160078ea2b7ba46bc1a1446c58aa3ce848df7543fc5ce4a1bdf.json	C:\Users\luano\Zotero\storage\QHDPS6HV\Leal and Musgrave - 2022 - Cheerleading in cyberspace how the american public judges attribution claims for cyberattacks.pdf	47	book	Zaller, John R. 1992. The Nature and Origins of Mass Opinion. Cambridge: Cambridge University Press.	Zaller, John R.	The Nature and Origins of Mass Opinion						1992	Cambridge University Press										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	1	web/report	"ALJAZEEFA. 2022. ""Albania Blames Iran for Second Cyberattack since July."" September 10. https://www.aljazeera.com/news/2022/9/10/albania-blames-iran-for-second-cyberattack-since-july"	A.L.J.A.Z.E.E.F.A.	Albania Blames Iran for Second Cyberattack since July		September	10			2022											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	2	web/report	"ALPERONITCH, DMITRI. 2018. ""Stopping the Next Cyber Conflict."" The Cipher Brief. December 28. https://www.thecipherbrief.com/column_article/stopping-next-cyber-conflict. AP NEWS. 2023. ""China Calls Hacking Report 'Far-Fetched' and Accuses the US of Targeting the Cybersecurity Industry,"" June 16. https://apnews.com/article/china-us-hacking-report-cyberattack-c08a9f52926c8524cf86131324c69fe6."	ALPERONITCH, D.M.I.T.R.I.; AP, N.E.W.S.	"Stopping the Next Cyber Conflict."" The Cipher Brief China Calls Hacking Report 'Far-Fetched' and Accuses the US of Targeting the Cybersecurity Industry"		June	16			2018 December 28 2023											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	3	chapter/conf	"BARAM, GIL. 2023a. ""A Sliding Scale of Secrecy: Toward a Better Understanding of the Role of Publicity in Offensive Cyber Operations."" Journal of Cyber Policy 7 (3): 275-93. ——. 2023b. ""Public Secrets: The Dynamics of Publicity and Secrecy in Offensive Cyber Operations."" Journal of Global Security Studies 8 (3): 1-11."	BARAM, G.I.L.; ALPERONITCH, D.M.I.T.R.I.	A Sliding Scale of Secrecy: Toward a Better Understanding of the Role of Publicity in Offensive Cyber Operations Public Secrets: The Dynamics of Publicity and Secrecy in Offensive Cyber Operations		Journal of Cyber Policy Journal of Global Security Studies	7 8	3 3	275–93 1–11	2023 2023											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	4	web/report	"BARAM, GIL, AND UDI SOMMER. 2019. ""Covert or Not Covert: National Strategies during Cyber Conflict."" In 2019 11th International Conference on Cyber Conflict (CYCON). Tallinn, IEEE. https://doi.org/10.23919/CYCON.2019.8756682."	BARAM, G.I.L.; SOMMER, U.D.I.	Covert or Not Covert: National Strategies during Cyber Conflict		2019 11th International Conference on Cyber Conflict (CYCON				2019											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	5	other	"BALIGA, SANDEEP, ETHAN BUENO DE MESQUITA, AND ALEXANDER WOLITZKY. 2020. ""Deterrence with imperfect attribution."" American Political Science Review 114, (4): 1155-1178."	BALIGA, S.A.N.D.E.E.P.; MESQUITA, E.T.H.A.N.B.U.E.N.O.D.E.; WOLITZKY, A.L.E.X.A.N.D.E.R.	Deterrence with imperfect attribution		American Political Science Review	114, (4		1155–1178	2020											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	6	web/report	"BATEMAN, JON. 2022. ""The Purposes of U.S. Government Public Cyber Attribution, in: Managing U.S.-China Tensions Over Public Cyber Attribution."" Carnegie Endowment for International Peace. March 28, https://carnegieendowment.org/research/2022/03/managing-us-china-tensions-over-public-cyber-attribution#the-purposes-of-us-government-public-cyber-attribution."	BATEMAN, J.O.N.	The Purposes of U.S. Government Public Cyber Attribution, in: Managing U.S.-China Tensions Over Public Cyber Attribution		Carnegie Endowment for International Peace				2022 March 28											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	7	other	"BIBERAJ, ALEKSANDER, ENIDA SHEME, ALBAN RAKIPI, SONIA XHAFERLLARI, RENALDA KUSHE, AND MIRIETA ALINCI. 2022. ""Cyber Attack against E-Albania and Its Social, Economic and Strategic Effects."" Journal of Corporate Governance, Insurance, and Risk Management 9 (2): 341-47."	BIBERAJ, A.L.E.K.S.A.N.D.E.R.; SHEME, E.N.I.D.A.; RAKIPI, A.L.B.A.N.; XHAFERLLARI, S.O.N.I.A.; KUSHE, R.E.N.A.L.D.A.; ALINCI, M.I.R.I.E.T.A.	Cyber Attack against E-Albania and Its Social, Economic and Strategic Effects		Journal of Corporate Governance, Insurance, and Risk Management	9	2	341–47	2022											
approved	valid	missing_container_or_publisher	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	8	web/report	"BROEDERS, DENNIS, ELS DE BUSSER, AND PATRYK PSWIAK. 2019. ""Three Tales of Attribution in Cyberspace: Criminal Law, International Law and Policy Debates."" https://www.thehaguecybernorms.nl/research-and-publication-posts/three-tales-of-attribution-in-cyberspace-criminal-law-international-law-and-policy-debates."	BROEDERS, D.E.N.N.I.S.; BUSSER, E.L.S.D.E.; PSWIAK, P.A.T.R.Y.K.	Three Tales of Attribution in Cyberspace: Criminal Law, International Law and Policy Debates						2019		BROEDERS, D.E.N.N.I.S.; BUSSER, E.L.S.D.E.; PSWIAK, P.A.T.R.Y.K.	Three Tales of Attribution in Cyberspace: Criminal Law, International Law and Policy Debates						(2019).	Unknown Source	
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	9	other	"BROWN, JOSEPH M., AND TANISHA M. FAZAL. 2021. ""#SorryNotSorry: Why States Neither Confirm nor Deny Responsibility for Cyber Operations."" European Journal of International Security, August, 1-17."	BROWN, J.O.S.E.P.H.M.; FAZAL, T.A.N.I.S.H.A.M.	#SorryNotSorry: Why States Neither Confirm nor Deny Responsibility for Cyber Operations		European Journal of International Security			1–17	2021 August											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	10	web/report	"CARVIN, STEPHANIE. 2021. ""The Name, Blame, Shame Game: Are Cyber Attributions Useful?"" Centre for International Governance Innovation. July 28. https://www.cigionline.org/articles/the-name-blame-shame-game-are-cyber-attributions-useful/. CCDCOE. 2016. ""OSCE Expands Its List of Confidence-Building Measures For Cyberspace: Common Ground on Critical Infrastructure Protection."" CCDCOE. March 2016. https://ccdcoe.org/incyder-articles/osce-expands-its-list-of-confidence-building-measures-for-cyberspace-common-ground-on-critical-infrastructure-protection/."	CARVIN, S.T.E.P.H.A.N.I.E.	"The Name, Blame, Shame Game: Are Cyber Attributions Useful?"" Centre for International Governance Innovation"		"CCDCOE. 2016. ""OSCE Expands Its List of Confidence-Building Measures For Cyberspace: Common Ground on Critical Infrastructure Protection."" CCDCOE"				2021 July 28 2016-03											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	11	web/report	"CHARLISH, ALAN, PSWEL FLORKIEWICZ, AND JAMES PEARSON. 2024. ""Poland Says Russian Cyberspies Targeted Government Networks,"" Reuters. May 8. https://www.reuters.com/technology/cybersecurity/polandsays-it-was-targeted-by-hacking-attack-russia-linked-group-apt28-2024-05-08/"	CHARLISH, A.L.A.N.; FLORKIEWICZ, P.S.W.E.L.; PEARSON, J.A.M.E.S.	Poland Says Russian Cyberspies Targeted Government Networks		Reuters. May	8			2024											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	12	chapter/conf	"CHEN, QIAN, AND ROBERT A. BRIDGES. 2017. ""Automated Behavioral Analysis of Malware: A Case Study of Wannacry Ransomware."" In 2017 16th IEEE International Conference on Machine Learning and Applications, 454-60. IEEE."	CHEN, Q.I.A.N.; BRIDGES, R.O.B.E.R.T.A.	Automated Behavioral Analysis of Malware: A Case Study of Wannacry Ransomware		2017 16th IEEE International Conference on Machine Learning and Applications			454–60	2017	IEEE										
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	13	chapter/conf	"CIGLIC, KAJA, AND JOHN HERING. 2021. ""A Multi-Stakeholder Foundation for Peace in Cyberspace."" Journal of Cyber Policy 6 (3): 360-74. CISA. 2022. ""Iranian State Actors Conduct Cyber Operations Against the Government of Albania."" September 21. https://www.cisa.gov/uscert/ncas/current-activity/2022/09/21/iranian-state-actors-conduct-cyber-operations-against-government#."	CIGLIC, K.A.J.A.; HERING, J.O.H.N.; C.I.S.A.	A Multi-Stakeholder Foundation for Peace in Cyberspace Iranian State Actors Conduct Cyber Operations Against the Government of Albania		Journal of Cyber Policy	6	3	360–74	2021 2022											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	14	other	"CLAESSEN, EVA. 2020. ""Reshaping the Internet - the Impact of the Securitisation of Internet Infrastructure on Approaches to Internet Governance: The Case of Russia and the EU."" Journal of Cyber Policy 5 (1): 140-57."	CLAESSEN, E.V.A.	Reshaping the Internet - the Impact of the Securitisation of Internet Infrastructure on Approaches to Internet Governance: The Case of Russia and the EU		Journal of Cyber Policy	5	1	140–57	2020											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	15	web/report	"CROWLEY, MICHAEL, AND JOSH GERSTEIN. 2014. ""No Rules of Cyber War."" *Politico*. December 23. https://www.politico.com/story/2014/12/no-rules-of-cyber-war-113785."	CROWLEY, M.I.C.H.A.E.L.; GERSTEIN, J.O.S.H.	No Rules of Cyber War		*Politico*. December	23			2014											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	16	web/report	"CYBER NATIONAL MISSION FORCE PUBLIC AFFAIRS. 2023. ""Committed Partners in Cyberspace"": Following Cyberattack, US Conducts First Defensive Hunt Operation in Albania."" *US Cyber Command*. March 23. https://www.cybercom.mil/Media/News/Article/3337717/committed-partners-in-cyberspace-following-cyberattack-us-conducts-first-defens/."	AFFAIRS, C.Y.B.E.R.N.A.T.I.O.N.A.L.M.I.S.S.I.O.N.F.O.R.C.E.P.U.B.L.I.C.	"Committed Partners in Cyberspace"": Following Cyberattack, US Conducts First Defensive Hunt Operation in Albania"		*US Cyber Command*				2023 March 23											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	17	web/report	"DAVIS, JOHN A., AND CHARLIE LEWIS. 2019. ""Beyond the United Nations Group of Governmental Experts: Norms of Responsible Nation-State Behavior in Cyberspace."" *The Cyber Defense Review*, 161–68. https://www.jstor.org/stable/26846126."	DAVIS, J.O.H.N.A.; LEWIS, C.H.A.R.L.I.E.	Beyond the United Nations Group of Governmental Experts: Norms of Responsible Nation-State Behavior in Cyberspace		*The Cyber Defense Review*			161–68	2019											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	18	chapter/conf	"DEITELHOFF, NICOLE, AND LISBETH ZIMMERMANN. 2020. ""Things We Lost in the Fire: How Different Types of Contestation Affect the Robustness of International Norms."" *International Studies Review* 22 (1): 51–76."	DEITELHOFF, N.I.C.O.L.E.; ZIMMERMANN, L.I.S.B.E.T.H.	Things We Lost in the Fire: How Different Types of Contestation Affect the Robustness of International Norms		*International Studies Review*	22	1	51–76	2020											
approved	valid		/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	19	chapter/conf	"DENARDIS, LAURA. 2014. ""The Internet Governance Oxymoron."" In *The Global War for Internet Governance*, 7–18. New Haven: Yale University Press."	DENARDIS, L.A.U.R.A.	The Internet Governance Oxymoron		*The Global War for Internet Governance*			7–18	2014	Yale University Press										
skip	skipped	bad_date	/home/pantera/projects/TEIA/python_backend_legacy/dataset/0d22a9396ab2b583a94c8ed723195bbe0de965040213969c318ea80203ad8a41.json	C:\Users\luano\Zotero\storage\BQW6GGJG\Baram - 2024 - Cyber diplomacy through official public attribution paving the way for global norms.pdf	20	web/report	"DIGITAL WATCH. n.d. ""UN OEWG."" *Digital Watch*. https://dig.watch/processes/un-gge."	n.d, D.I.G.I.T.A.L.W.A.T.C.H.	UN OEWG		*Digital Watch*						n.d, D.I.G.I.T.A.L.W.A.T.C.H.	UN OEWG		Digital Watch						 | skipped: n.d. no reliable year
