json_file,pdf_path_original,pdf_path_wsl,exists,status
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4406e006b3119ddc1486f9b9caa8b32c8dc998aab5b493b5083dcfc81368d053.json,C:\Users\luano\Zotero\storage\VU54JZQ2\Finnemore et al. - 2020 - Beyond naming and shaming accusations and international law in cybersecurity.pdf,/mnt/c/Users/luano/Zotero/storage/VU54JZQ2/Finnemore et al. - 2020 - Beyond naming and shaming accusations and international law in cybersecurity.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/46bf18929c93ec7a7cf9056ca25dc2e725bdfabdfd23364dc9e2014dffa5ffb6.json,C:\Users\luano\Zotero\storage\QLZR6EEJ\Tanyildizi - 2017 - State responsibility in cyberspace the problem of attribution of cyberattacks conducted by non-stat.pdf,/mnt/c/Users/luano/Zotero/storage/QLZR6EEJ/Tanyildizi - 2017 - State responsibility in cyberspace the problem of attribution of cyberattacks conducted by non-stat.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/476326c63bcfd2189539ef1382db8532a2810d341bee798a8e44bb3ecc49be03.json,C:\Users\luano\Zotero\storage\4W65GHM8\Egloff and Cavelty - 2021 - Attribution and knowledge creation assemblages in cybersecurity politics.pdf,/mnt/c/Users/luano/Zotero/storage/4W65GHM8/Egloff and Cavelty - 2021 - Attribution and knowledge creation assemblages in cybersecurity politics.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/48343285279f3c90dd92e9dbd66d1bb3f37d0c3885356d8825829aa6b1575518.json,C:\Users\luano\Zotero\storage\3J4FVPJK\div-class-title-cyber-intelligence-and-influence-in-defense-of-cyber-manipulation-operations-to-parry-atrocities-div.pdf,/mnt/c/Users/luano/Zotero/storage/3J4FVPJK/div-class-title-cyber-intelligence-and-influence-in-defense-of-cyber-manipulation-operations-to-parry-atrocities-div.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4864ccc2a3f233a816464410b2fe87df7c6d46e04c0290758d4e17dd76f9d283.json,C:\Users\luano\Zotero\storage\G9TGPERZ\10.1093_ejil_chy071.pdf,/mnt/c/Users/luano/Zotero/storage/G9TGPERZ/10.1093_ejil_chy071.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/498d758eb8f1a301f461f3a36e86dc6ee989af6f51753c683c23441a6a7e6159.json,C:\Users\luano\Zotero\storage\7JVHAEGI\Taddeo - 2018 - The limits of deterrence theory in cyberspace.pdf,/mnt/c/Users/luano/Zotero/storage/7JVHAEGI/Taddeo - 2018 - The limits of deterrence theory in cyberspace.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/498dc10e3fc7ba0f0bbed25a267bdf5765ba82ea1265c481f4e3b50be5659678.json,C:\Users\luano\Zotero\storage\R4NXUTUH\E572CT4J.pdf,/mnt/c/Users/luano/Zotero/storage/R4NXUTUH/E572CT4J.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/49c1bcccd524dc0084e1e3ba617e5e824af99f064561254f3a6573bb39285480.json,C:\Users\luano\Zotero\storage\8KBJI8DG\FL7BQXNA.pdf,/mnt/c/Users/luano/Zotero/storage/8KBJI8DG/FL7BQXNA.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4a1c53fcf843d9f6608c0d735be414061097319dd74d376294c96a836f1b9235.json,C:\Users\luano\Zotero\storage\9ZK4P5JF\Bannelier et al. - 2019 - MULTIPLE MOONS Cyber sanctions and the role of the private sector.pdf,/mnt/c/Users/luano/Zotero/storage/9ZK4P5JF/Bannelier et al. - 2019 - MULTIPLE MOONS Cyber sanctions and the role of the private sector.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4aacce1e2937911a2fcfe2aeb5790dafc6d86f99619373dc89757760d1a3fa4d.json,C:\Users\luano\Zotero\storage\7ZV9RGQV\9IVGVKRB.pdf,/mnt/c/Users/luano/Zotero/storage/7ZV9RGQV/9IVGVKRB.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4c33c6e143b7199da098b366110c0339a0ef557acf8d880be0957809bcb44388.json,C:\Users\luano\Zotero\storage\7VQWMTEI\TL8H845Y.pdf,/mnt/c/Users/luano/Zotero/storage/7VQWMTEI/TL8H845Y.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4d2878082557a7d4347b4f95d6f86cfec47ab52f770ba8591040036e18aedae7.json,C:\Users\luano\Zotero\storage\9R5XDITV\WNYMAT97.pdf,/mnt/c/Users/luano/Zotero/storage/9R5XDITV/WNYMAT97.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4d8ee407ad79438e53ce3af123e481bc63d59cb6aa1c4c75598f7bc1a1168e5d.json,C:\Users\luano\Zotero\storage\ICAKJ5L5\Kodar - 2009 - Computer network attacks in the grey areas of jus ad bellum and jus in bello.pdf,/mnt/c/Users/luano/Zotero/storage/ICAKJ5L5/Kodar - 2009 - Computer network attacks in the grey areas of jus ad bellum and jus in bello.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4ede4e5f7402d5cf14446a87beb093011f1d2820a4c99cd02a4e1d70bc8fb98a.json,C:\Users\luano\Zotero\storage\QVWL78W7\Brantly - 2016 - The most governed ungoverned space legal and policy constraints on military operations in cyberspac.pdf,/mnt/c/Users/luano/Zotero/storage/QVWL78W7/Brantly - 2016 - The most governed ungoverned space legal and policy constraints on military operations in cyberspac.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4f60d45fdba5d9803a9f022b3d97a14406f6520928fa8e0a2bb1e400d17d2ddc.json,C:\Users\luano\Zotero\storage\7QIBK7WR\PNUMBPFN.pdf,/mnt/c/Users/luano/Zotero/storage/7QIBK7WR/PNUMBPFN.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4fa0495a8c7e68bc088a7107a681261e62f97a4ef70709807b4404d1389b7795.json,C:\Users\luano\Zotero\storage\852FVSDP\Stockburger - 2017 - The control & capabilities test How a new legal regime is shaping attribution in cyberspace.pdf,/mnt/c/Users/luano/Zotero/storage/852FVSDP/Stockburger - 2017 - The control & capabilities test How a new legal regime is shaping attribution in cyberspace.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/4faad1e2c8d5f00ea9dbc87faaed2599a6398af9775ecbba5ba07e48fc1e7aea.json,C:\Users\luano\Zotero\storage\HZPEBAWX\Watts - Cyber Norm Development and the United States Law of War Manual.pdf,/mnt/c/Users/luano/Zotero/storage/HZPEBAWX/Watts - Cyber Norm Development and the United States Law of War Manual.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/50649fe04a702e4ffd9e548b24d5da6efb69edef5eec7abe480fc4f0e15c65a4.json,C:\Users\luano\Zotero\storage\5J2E9THG\Clark DD - 2010 - Untangling attribution..pdf,/mnt/c/Users/luano/Zotero/storage/5J2E9THG/Clark DD - 2010 - Untangling attribution..pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/50667162c976944e1b76f13893d1a5e3202dab892dc7f996d7e74738bb2a8b50.json,C:\Users\luano\Zotero\storage\G25T89CM\D6NK3C6C.pdf,/mnt/c/Users/luano/Zotero/storage/G25T89CM/D6NK3C6C.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/50a0af77998fb2869ef0bc9db51ab0db92227d9650398102766d867578b4b840.json,C:\Users\luano\Zotero\storage\8HHILB7U\Brown and Fazal - 2021 - #SorryNotSorry why states neither confirm nor deny responsibility for cyber operations.pdf,/mnt/c/Users/luano/Zotero/storage/8HHILB7U/Brown and Fazal - 2021 - #SorryNotSorry why states neither confirm nor deny responsibility for cyber operations.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/536a46a51ac7592cf9cb70f6ce96b3637a90470bac2a82d3f31ae457246bee6a.json,C:\Users\luano\Zotero\storage\BA4VC85N\Siemion - 2023 - Rethinking US Concepts and Actions in Cyberspace Building a Better Foundation for Deterring China's.pdf,/mnt/c/Users/luano/Zotero/storage/BA4VC85N/Siemion - 2023 - Rethinking US Concepts and Actions in Cyberspace Building a Better Foundation for Deterring China's.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5392aab411c616724757772f1d8053878b5af0f1ab20315cc710a14dbdc6f3ac.json,C:\Users\luano\Zotero\storage\VC3J6RSK\IVE6FH53.pdf,/mnt/c/Users/luano/Zotero/storage/VC3J6RSK/IVE6FH53.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/53a51e91f24184a1548545917f1b6ce13b63744ff4900c0e4e00437839d4aff5.json,C:\Users\luano\Zotero\storage\DVACIX65\7KNDEV8F.pdf,/mnt/c/Users/luano/Zotero/storage/DVACIX65/7KNDEV8F.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/53bbb7177cc708610c3800cdaa603f652fce0e0e9eedde01562d1f2f557101c7.json,C:\Users\luano\Zotero\storage\CC3F7I57\Eichensehr - 2022 - Not illegal the solarwinds incident and international law.pdf,/mnt/c/Users/luano/Zotero/storage/CC3F7I57/Eichensehr - 2022 - Not illegal the solarwinds incident and international law.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/53d39750ebd59d200b880227caaa0cf7fddceb3f07cb50e8ae992fe37c225ed6.json,C:\Users\luano\Zotero\storage\NHVMK66E\13600834.2021.2018760.pdf,/mnt/c/Users/luano/Zotero/storage/NHVMK66E/13600834.2021.2018760.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/53da4f0ff27b6f020308b6f3b12afce51d07041c38e9c5c278df3a812dbec111.json,C:\Users\luano\Zotero\storage\P3DV26AN\Thumfart - 2020 - Public and private just wars distributed cyber deterrence based on vitoria and grotius.pdf,/mnt/c/Users/luano/Zotero/storage/P3DV26AN/Thumfart - 2020 - Public and private just wars distributed cyber deterrence based on vitoria and grotius.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/53fce3da236a6c938d98227ae2e0f400e231fc53f90a792b8756c5be62a8da99.json,"C:\Users\luano\Zotero\storage\PACZ2MRR\Stephens - 2025 - Small actors, big disruptions the chaos of shadow strikes in asymmetric cyber warfare.pdf","/mnt/c/Users/luano/Zotero/storage/PACZ2MRR/Stephens - 2025 - Small actors, big disruptions the chaos of shadow strikes in asymmetric cyber warfare.pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/54f2c1cbdf058075c878ea7c1249ce91155ee51a7ff80ff6dffb25ad1bcd8a47.json,C:\Users\luano\Zotero\storage\4TDKV3MS\WYZ9DEUV.pdf,/mnt/c/Users/luano/Zotero/storage/4TDKV3MS/WYZ9DEUV.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/54f2ddf2f4bd818e65b36dd3e9c7531123afced7b4e6d58b1967c32d971c19f8.json,C:\Users\luano\Zotero\storage\7ZU7W79K\Iasiello - 2014 - Is cyber deterrence an illusory course of action.pdf,/mnt/c/Users/luano/Zotero/storage/7ZU7W79K/Iasiello - 2014 - Is cyber deterrence an illusory course of action.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5513c0fd719b5f5feb244b817c6176bccc80b8fdac2b65a925947a5a0d4790fd.json,"C:\Users\luano\Zotero\storage\9ZA6HYTV\(Isabella Brunner, 2022).pdf","/mnt/c/Users/luano/Zotero/storage/9ZA6HYTV/(Isabella Brunner, 2022).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/559626b7e4ab0216f04e4f6310f85292ce55542e42759a5522f5f2ad28de0bed.json,C:\Users\luano\Zotero\storage\4QEWRNRI\SBM8MRLC.pdf,/mnt/c/Users/luano/Zotero/storage/4QEWRNRI/SBM8MRLC.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/559b688d7359f8d8b061ad93b3c451d879f4dd4e6711d6fd4158241a062f4bd9.json,C:\Users\luano\Zotero\storage\ALSS2443\Johnson and Schmitt - 2021 - Responding to proxy cyber operations under international law.pdf,/mnt/c/Users/luano/Zotero/storage/ALSS2443/Johnson and Schmitt - 2021 - Responding to proxy cyber operations under international law.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/571d549c6caa8b3a603006d3d63034ad73c0e8f85cc2d531c867d3416d4c124e.json,C:\Users\luano\Zotero\storage\SFRTBDAR\ILHEA8XF.pdf,/mnt/c/Users/luano/Zotero/storage/SFRTBDAR/ILHEA8XF.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5720d159199a337b74557d328643159eed3419d64e710ee50cf52cf8b5e1c327.json,C:\Users\luano\Zotero\storage\KXCAVVDI\Franzese - 2009 - Sovereignty in cyberspace can it exist.pdf,/mnt/c/Users/luano/Zotero/storage/KXCAVVDI/Franzese - 2009 - Sovereignty in cyberspace can it exist.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/573299ce02f6821fc4c661fa4cf4338359deab622d75e30d0766ea7b82d6617e.json,C:\Users\luano\Zotero\storage\ZKJ2FQJ6\QV47NQ33.pdf,/mnt/c/Users/luano/Zotero/storage/ZKJ2FQJ6/QV47NQ33.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/57741a27afa4cdeee1e914853427694554f64539efe86420d227522f395d8a37.json,C:\Users\luano\Zotero\storage\HA7AW48H\ssrn_id2312039_code2107120.pdf,/mnt/c/Users/luano/Zotero/storage/HA7AW48H/ssrn_id2312039_code2107120.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/57fc9fd03dcf6ee4bcc0a300d8937bf7c7d3713c22d95a44e569027af42cb983.json,C:\Users\luano\Zotero\storage\26C44MM8\Poli and Sommario - 2023 - The rationale and the perils of failing to invoke state responsibility for cyber-attacks the case o.pdf,/mnt/c/Users/luano/Zotero/storage/26C44MM8/Poli and Sommario - 2023 - The rationale and the perils of failing to invoke state responsibility for cyber-attacks the case o.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5864af5a2c0e53d4bd30b6acbbf71b32d5e7d7fe4ee1a3f69ed77ff104460e2b.json,C:\Users\luano\Zotero\storage\DZTB5GIF\Burt - 2023 - President Obama and China Cyber Diplomacy and Strategy for a New Era.pdf,/mnt/c/Users/luano/Zotero/storage/DZTB5GIF/Burt - 2023 - President Obama and China Cyber Diplomacy and Strategy for a New Era.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/59982faf99e39b2893bd40f0e43de8a7c8e1815b3d42bef08211556ea07243a0.json,C:\Users\luano\Zotero\storage\NFP8IX79\Orji - 2021 - Interrogating african positions on state sponsored cyber operations a review of regional and nation.pdf,/mnt/c/Users/luano/Zotero/storage/NFP8IX79/Orji - 2021 - Interrogating african positions on state sponsored cyber operations a review of regional and nation.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/59c83a90a0628557791a68acd853039302b742cb7985175ef3d8bea9da401faa.json,C:\Users\luano\Zotero\storage\PGNDKI3W\ssrn_id1928870_code427934.pdf,/mnt/c/Users/luano/Zotero/storage/PGNDKI3W/ssrn_id1928870_code427934.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5ae3d07f3cd826479d1156dbfacb355a84def0d978d6853cd8760d535494e60c.json,C:\Users\luano\Zotero\storage\BRV2AQNH\Grotto - 2020 - Deconstructing cyber attribution a proposed framework and lexicon.pdf,/mnt/c/Users/luano/Zotero/storage/BRV2AQNH/Grotto - 2020 - Deconstructing cyber attribution a proposed framework and lexicon.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5b9b739285eabf70b54668c50ca5104f9112457ba9763d2ab260a373b1e83de9.json,C:\Users\luano\Zotero\storage\J7NXUN7T\Gomez - 2019 - Sound the alarm! Updating beliefs and degradative .pdf,/mnt/c/Users/luano/Zotero/storage/J7NXUN7T/Gomez - 2019 - Sound the alarm! Updating beliefs and degradative .pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5be87f5ef5b5099687a4c8bce3416812bf0f6fe4cbe7460ed7c6b5736901e955.json,"C:\Users\luano\Zotero\storage\IBLTZHFS\Hoverd - 2021 - Cyber threat attribution, trust and confidence, and the contestability of national security policy.pdf","/mnt/c/Users/luano/Zotero/storage/IBLTZHFS/Hoverd - 2021 - Cyber threat attribution, trust and confidence, and the contestability of national security policy.pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5d08484af79cff97338e4e5b593803b2903c9d00a36da91ab754ffd97bee4a3b.json,C:\Users\luano\Zotero\storage\AAUAG97F\viewcontent.cgi.pdf,/mnt/c/Users/luano/Zotero/storage/AAUAG97F/viewcontent.cgi.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5d44d6e0389d69fbb85ce5515d1c60c207df42b71e9a8308b94ea0054d2aa82e.json,C:\Users\luano\Zotero\storage\PCAIN4XQ\0067205X231166697.pdf,/mnt/c/Users/luano/Zotero/storage/PCAIN4XQ/0067205X231166697.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5d7d0ceb0a46a253470802dc59ef6f065c28b46f362f40ad57fa23f64a1912b6.json,C:\Users\luano\Zotero\storage\2RTCIZNG\Schmitt and Vihul - 2014 - Proxy wars in cyberspace the evolving international law of attribution policy.pdf,/mnt/c/Users/luano/Zotero/storage/2RTCIZNG/Schmitt and Vihul - 2014 - Proxy wars in cyberspace the evolving international law of attribution policy.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5d981ba16a79ee87ebf70ed75c7915a7cbf0db19f74165b259e7e69f35e707de.json,C:\Users\luano\Zotero\storage\449MZF4Z\00396338.2020.1715071.pdf,/mnt/c/Users/luano/Zotero/storage/449MZF4Z/00396338.2020.1715071.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5da20ca57b6a3bbce1f7df94e2cd2c14057b06a0f48da180baf254a5995fa7be.json,"C:\Users\luano\Zotero\storage\AJM7LAB6\(A Lupovici, 2016).pdf","/mnt/c/Users/luano/Zotero/storage/AJM7LAB6/(A Lupovici, 2016).pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5da6abb75146bf939866d86fd880ba060711b853e74ca4c098ca28027de07da5.json,C:\Users\luano\Zotero\storage\VIEBJQX5\EDRBZPWK.pdf,/mnt/c/Users/luano/Zotero/storage/VIEBJQX5/EDRBZPWK.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5e2725aa916cd10f1bf1137482ebcb695067e117b79def9ceb533cf8896888ba.json,C:\Users\luano\Zotero\storage\DGB6E7FX\div-class-title-state-sponsored-cyber-attacks-and-co-movements-in-stock-market-returns-evidence-from-us-cybersecurity-defense-contractors-div.pdf,/mnt/c/Users/luano/Zotero/storage/DGB6E7FX/div-class-title-state-sponsored-cyber-attacks-and-co-movements-in-stock-market-returns-evidence-from-us-cybersecurity-defense-contractors-div.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5f3b3aecada79d8b9d9af7ea49434eca7c935a6cc138f3f4639f8d34a312b8a0.json,C:\Users\luano\Zotero\storage\RJHJU8VR\9FYZBM4S.pdf,/mnt/c/Users/luano/Zotero/storage/RJHJU8VR/9FYZBM4S.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5f7d401c8c93c3deeed929b501b159c94179557a893082654b1c247193f10892.json,C:\Users\luano\Zotero\storage\TXQ4LMGV\Eoyang and Keitner - 2021 - Cybercrime vs. Cyberwar paradigms for addressing malicious cyber activity.pdf,/mnt/c/Users/luano/Zotero/storage/TXQ4LMGV/Eoyang and Keitner - 2021 - Cybercrime vs. Cyberwar paradigms for addressing malicious cyber activity.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5f92ab5a6779c7b7578c1c5662a70f4746253e2364a73804c9de432d92665955.json,C:\Users\luano\Zotero\storage\RSJUKS7S\Geopolitics+and+Cyber+Power_3A+Why+Geography+Still+Matters.pdf,/mnt/c/Users/luano/Zotero/storage/RSJUKS7S/Geopolitics+and+Cyber+Power_3A+Why+Geography+Still+Matters.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/5fb31ff44dcec6aee0e4cc624be492d9aa3cc9df9c2bbfe85e3a854d2de4c58d.json,C:\Users\luano\Zotero\storage\H3SS44SI\FGS2JBMB.pdf,/mnt/c/Users/luano/Zotero/storage/H3SS44SI/FGS2JBMB.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/600524315d283cd4e89f46cbeffe0727d1e45a13c957f04d60ebd2f11ac509ae.json,C:\Users\luano\Zotero\storage\J5ANVN29\Brantly - 2018 - The cyber deterrence problem.pdf,/mnt/c/Users/luano/Zotero/storage/J5ANVN29/Brantly - 2018 - The cyber deterrence problem.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/6112b679345433c0eb7a0dddaf7b8d27be9c7498fe32b693b667801efaecd2c7.json,C:\Users\luano\Zotero\storage\T2USX8B8\UEELS534.pdf,/mnt/c/Users/luano/Zotero/storage/T2USX8B8/UEELS534.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/6181a9ad7e7d56819a62f646e6de0f7d2135c37ff39566190e8348c0fd5a55b0.json,C:\Users\luano\Zotero\storage\NC8QFI9F\2010 - .pdf,/mnt/c/Users/luano/Zotero/storage/NC8QFI9F/2010 - .pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/61bf3f6d0f99a88c7cf9781161e246b0019ef554386fc2f2c596f13d0870ede9.json,C:\Users\luano\Zotero\storage\D47ADE3K\Carter - Mapping a Path to Cyber Attribution Consensus.pdf,/mnt/c/Users/luano/Zotero/storage/D47ADE3K/Carter - Mapping a Path to Cyber Attribution Consensus.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/61d31745459257dadb770c518af3b0a3c8726ef89272545669ab646b5214efb3.json,"C:\Users\luano\Zotero\storage\KTQSP4IL\Reich et al. - 2010 - Cyber warfare a review of theories, law, policies, actual incidents -- and the dilemma of anonymity.pdf","/mnt/c/Users/luano/Zotero/storage/KTQSP4IL/Reich et al. - 2010 - Cyber warfare a review of theories, law, policies, actual incidents -- and the dilemma of anonymity.pdf",true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/61f291a03a85a219e3c46bd74d9c58892a07db9e57ff20df432942b9d3f6dd9a.json,C:\Users\luano\Zotero\storage\76ZRR68W\2UQEJDV9.pdf,/mnt/c/Users/luano/Zotero/storage/76ZRR68W/2UQEJDV9.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/62543f97d653b95edfa742a9a657b6a570f32adf04f0606265d8a13be713d0e3.json,C:\Users\luano\Zotero\storage\IXF3AS6F\unacknowledged-operations.pdf,/mnt/c/Users/luano/Zotero/storage/IXF3AS6F/unacknowledged-operations.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/63e696d768922ea89bcaa42bd78924e07615958b5bf7b164b24710e8aebbd59a.json,C:\Users\luano\Zotero\storage\D6BRXXJW\PLBY6MLI.pdf,/mnt/c/Users/luano/Zotero/storage/D6BRXXJW/PLBY6MLI.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/647a42e856aa02d94f2dc502f6130295614cc719ba90f296af1ea6f6d0b995d0.json,C:\Users\luano\Zotero\storage\DH4CXZJQ\PETZPV7M.pdf,/mnt/c/Users/luano/Zotero/storage/DH4CXZJQ/PETZPV7M.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/64bf8a36d93650c4e7f6e81170de768a95d46210f6d3ea999cc258d2d93cb1ec.json,C:\Users\luano\Zotero\storage\EH99IMFV\RGSGEU4F.pdf,/mnt/c/Users/luano/Zotero/storage/EH99IMFV/RGSGEU4F.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/64c7005eaed374ffa00861b78f9f23e7fccda2a5fb482a1f6e10e135cedc2b84.json,C:\Users\luano\Zotero\storage\IAR9KP2Y\Milanovic and Schmitt - 2020 - Cyber attacks and cyber (mis)information operations during a pandemic.pdf,/mnt/c/Users/luano/Zotero/storage/IAR9KP2Y/Milanovic and Schmitt - 2020 - Cyber attacks and cyber (mis)information operations during a pandemic.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/65640ae4b5061ffca2241a61e428b976656df3da76ef48016b83b21cafde1c23.json,C:\Users\luano\Zotero\storage\LF6XANQ9\Huang and Ying - 2020 - The application of the principle of distinction in the cyber context a chinese perspective.pdf,/mnt/c/Users/luano/Zotero/storage/LF6XANQ9/Huang and Ying - 2020 - The application of the principle of distinction in the cyber context a chinese perspective.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/65ea455cb4e81ddb0bdaa9c5befbc88dcb5d77afd629b477920339276155e808.json,C:\Users\luano\Zotero\storage\SL28SMWM\Kargar and and Rid - 2024 - Attributing digital covert action the curious case of WikiSaudiLeaks.pdf,/mnt/c/Users/luano/Zotero/storage/SL28SMWM/Kargar and and Rid - 2024 - Attributing digital covert action the curious case of WikiSaudiLeaks.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/67bd8148750cfd55a1ae2ffcfcec18c07bc50b6ae15771174ad08a76025046e2.json,C:\Users\luano\Zotero\storage\TLDPQXCR\Brecher - 2012 - Cyberattacks and the Covert Action Statute Toward a Domestic Legal Framework for Offensive Cyberope.pdf,/mnt/c/Users/luano/Zotero/storage/TLDPQXCR/Brecher - 2012 - Cyberattacks and the Covert Action Statute Toward a Domestic Legal Framework for Offensive Cyberope.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/691f1e7abf8d3286cf618806f4d5ab35dd4c88fd4e6a9dd6c529c7ae7a91c210.json,C:\Users\luano\Zotero\storage\M4XM7GFA\8FYM5N5E.pdf,/mnt/c/Users/luano/Zotero/storage/M4XM7GFA/8FYM5N5E.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/69377af68158c4d63cd0fe719e1798fd8b28b76d13159f4063554fda9e59f587.json,C:\Users\luano\Zotero\storage\6JPPM9SY\Roscini - 2010 - World wide warfare - jus ad bellum and the use of cyber force.pdf,/mnt/c/Users/luano/Zotero/storage/6JPPM9SY/Roscini - 2010 - World wide warfare - jus ad bellum and the use of cyber force.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/6959a4edd5f4fa32ad3410de50fcaedeced26f76bb22231390a53616fd7f8f21.json,C:\Users\luano\Zotero\storage\ANQ4USFU\2Y6P7WB3.pdf,/mnt/c/Users/luano/Zotero/storage/ANQ4USFU/2Y6P7WB3.pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/6abc864b89927bf6b6851da385d0d988c8c0104f73d7f2c1e10d2f2ad0def03b.json,C:\Users\luano\Zotero\storage\IW2VLL2E\Waxman - 2011 - Cyber-attacks and the use of force back to the future of article 2(4).pdf,/mnt/c/Users/luano/Zotero/storage/IW2VLL2E/Waxman - 2011 - Cyber-attacks and the use of force back to the future of article 2(4).pdf,true,ok
/home/pantera/projects/TEIA/python_backend_legacy/dataset/6ac53058f78d1393ad87b1d8ad010ae0d2200fd13cc863b9c240fa9270d0667a.json,C:\Users\luano\Zotero\storage\EGZM233Z\Q9T5XCPB.pdf,/mnt/c/Users/luano/Zotero/storage/EGZM233Z/Q9T5XCPB.pdf,true,ok
