json_file	pdf_path	reference_index	reference_text
/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	85	"Yeo, G. (2013). ""Trust and context in cyberspace"". *Archives and Records* 34(2): 214-234."
/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	86	Zhang, A. H. (2021). Weaponizing Antitrust During the Sino-US Tech War'. A. H. Zhang, Oxford University Press.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	87	"Zhang, A. H. (2022). ""Agility Over Stability: China's Great Reversal in Regulating the Platform Economy"". *Harvard International Law Journal* 63: 457."
/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	88	Zhang, A. H. (2024). High Wire: How China Regulates Big Tech and Governs Its Economy, Oxford University Press.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/03d628e763229d646aeb8c82b4d78be0f5120e31a1fde479dbc33f888ca05eaf.json	C:\Users\luano\Zotero\storage\EUATRQXD\4999418.pdf	89	"Zúñiga, N. (2024). ""The geopolitics of technology standards: historical context for US, EU and Chinese approaches"". *International Affairs* 100(4): 1635-1652."
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	1	Demirjian K. Russian ads, now publicly released, show sophistication of influence campaign. Washington Post, 1 November 2017. Chalfant M. Cheney: Russian election interference could be 'act of war'. The Hill, 27 March 2017. Jamieson KH. Cyberwar: How Russian Hackers and Trolls Helped Elect a President What We Don't, Can't, and Do Know. Oxford University Press, Oxford, 2018.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	2	Arquilla J. The Advent of Netwar. Rand Corporation, Santa Monica, CA, New York, NY, 1996. Deibert R. Black code: censorship, surveillance, and militarization of cyberspace. Millennium J Int Stud 2003;32:501-30. Libicki MC. Conquest in Cyberspace: National Security and Information Warfare. New York: Cambridge University Press, 2007.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	3	Reveron DS (ed). Cyberspace and National Security: Threats, Opportunities, and Power in a Virtual World. Washington, DC: Georgetown University Press, 2012. Rid T. Cyber war will not take place. J Strat Stud 2012;35:5-32. Lindsay JR. Stuxnet and the limits of cyber warfare. Secur Stud 2013;22: 365-404.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	4	Gartzke E. The myth of cyberwar: bringing war in cyberspace back down to earth. Int Sec 2013;38:41-73. Brandon V, Maness RC. Cyber War versus Cyber Realities: Cyber Conflict in the International System. Oxford University Press, New York, NY, 2015.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	5	Chertoff M, Rasmussen AF. The Unhackable Election: What It Takes to Defend Democracy. Foreign Aff 2019;98:156. Rid T, Buchanan B. Hacking democracy. SAIS Rev Int Aff 2018;38: 3-16. Omand D. The threats from modern digital subversion and sedition. J Cyber Policy 2018;3:5-23.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	6	Pope AE. Cyber-securing our elections. J Cyber Policy 2018;3:24-38. Hansen I, Lim DJ. Doxing democracy: influencing elections via cyber voter interference. Contemp Pol 2019;25:150-71. Mansfield-Devine S. Hacking democracy: abusing the Internet for political gain. Network Secur 2018;2018:15-9.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	7	Farrell HJ, Schneier B. Common-Knowledge Attacks on Democracy. Berkman Klein Center Research Publication No. 2018-7, October 2018. Smeets M, Lin HS. Offensive cyber capabilities: to what ends? In: 2018 10th International Conference on Cyber Conflict (CyCon), pp. 55-72. IEEE, Tallinn, Estonia, 2018.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	8	Lin H, Kerr J. On cyber-enabled information/influence warfare and manipulation. In: Cornish P (ed.), Oxford Handbook of Cyber Security. New York: Oxford University Press, 2018. https://www.theatlantic.com/technology/archive/2017/10/what-facebook-did/542502/#121.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	9	"Paul C, Matthews M. The Russian ""Firebose of Falsehood"" Propaganda Model: Why It Might Work and Options to Counter It. Santa Monica, CA: Rand Corporation, 2016. Snyder J, Ballentine K. Nationalism and the marketplace of ideas. Int Secur 1996;21:5-40. Kaufmann C. Threat inflation and the failure of the marketplace of ideas: the selling of the Iraq war. Int Secur 2004;29:5-48."
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	10	Thrall AT. A bear in the woods? Threat framing and the marketplace of values. Secur Stud 2007;16:452-88. Paris R. Peacebuilding and the limits of liberal internationalism. Int Secur 1997;22:54-89. Reiter D, Stam AC. Democracy, war initiation, and victory. Am Pol Sci Rev 1998;92:377-89.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	11	Cramer JK. Militarized patriotism: why the US marketplace of ideas failed before the Iraq War. Secur Stud 2007;16:489-524. Mansfield ED, Snyder J. Democratization and the danger of war. Int Secur 1995;20:5-38. Driscoll K, Hall B, Sivencrona H, Zumsteg P. Byzantine fault tolerance, from theory to reality. In: International Conference on Computer Safety, Reliability, and Security, pp. 235-48. Berlin, Heidelberg: Springer, 2003.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	12	Sanger DE. Obama strikes back at Russia for election hacking. The New York Times, 2016, 29 December 2-16. Tomz M, Weeks JL. Public Opinion and Foreign Electoral Intervention, Annu Rev Polit Sci 2019;1-18. Fabre C. The case for foreign electoral subversion. Ethics Int Aff 2018; 32:283-92.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	13	"Monaghan A. The 'war' in Russia's 'hybrid warfare'. Parameters 2015; 45:65. Lanoszka A. Russian hybrid warfare and extended deterrence in eastern Europe. Int Aff 2016;92:175-95. Renz B. Russia and 'hybrid warfare'. Contemp Pol 2016;22:283-300. Chivvis CS. Understanding Russian ""Hybrid Warfare"". The RAND Corporation, Santa Monica, CA, 2017, pp. 2-4."
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	14	Gioe DV, Lovering R, Pachesny T. The soviet legacy of Russian active measures: new vodka from old stills?. Int J Intell Counterintell 2020;33: 1-26. Armistead L (ed.), Information Operations: Warfare and the Hard Reality of Soft Power. Potomac Books, Inc., Lincoln, NE, 2004.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	15	Hutchinson W, Warren M. Principles of information warfare. J Inf Warf 2001;1:1-6. Kopp C. Shannon, hypergames and information warfare. J Inf Warf 2003;2:108-18. Anderson EA, Irvine CE, Schell RR. Subversion as a threat in information warfare. J Inf Warf 2004;3:51-64.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	16	Jormakka J, Mólsa JV. Modelling information warfare as a game. J Inf Warf 2005;12-25. Pegues J. Kompromat: How Russia Undermined American Democracy. Rowman &amp; Littlefield, Lanham, MD, 2018.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	17	Journal of Cybersecurity, 2020, Vol. 00, No. 0
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	18	Cebrowski AK, Garstka JJ. Network-centric warfare: its origin and future. US Naval Instit Proc 1998;124:28-35. Moffat J. Complexity Theory and Network Centric Warfare. DIANE Publishing, Collingdale, PA, 2010. Heil AL. Voice of America: A History. Columbia University Press, 2003.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	19	Kushner B. The Thought War: Japanese Imperial Propaganda. University of Hawaii Press, Honolulu, HI, 2007.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	20	Woolley, SC Howard, PN (eds). Computational Propaganda: Political Parties, Politicians, and Political Manipulation on Social Media. Oxford University Press, 2018. Monaco NJ. Computational propaganda in Taiwan: where digital democracy meets automated autocracy. In: Computational Propaganda: Political Parties, Politicians, and Political Manipulation on Social Media, 2017.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	21	Fitzgerald CW, Brantly AF. Subverting reality: the role of propaganda in 21st century intelligence. Int J Intell Counterintell 2017;30:215-40. Gioe DV, Goodman MS, Frey DS. Unforgiven: Russian intelligence vengeance as political theater and strategic messaging. *Intell Natl Secur* 2019;34:561-75.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	22	Gorwa R. Computational Propaganda in Poland: False Amplifiers and the Digital Public Sphere. Samuel Woolley and Philip N. Howard, eds. Working Paper 2017.2. Oxford, UK: Project on Computational Propaganda. comprop.oiiox.ac.uk. 32. Kucharski A. Post-truth: study epidemiology of fake news. Nature 2016; 540:525.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	23	"Lazer DM, Baum MA, Benkler Y et al. The science of fake news. Science 2018;359:1094-6. Fletcher R, Cornia A, Graves L et al. Measuring the reach of ""fake news"" and online disinformation in Europe. *Factsheets Reuters Inst* 2018:1-10. Leetaru K. Twitter's great bot purge and can we really trust active user numbers? Forbes, 21 July 2018."
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	24	Romm T. Iranians masqueraded as foreign journalists to push political messages online, new Twitter data shows. Washington Post, 17 October 2018. Downs A. An Economic Theory of Democracy. New York: Harper, 1957. Snyder J. Myths of Empire: Domestic Politics and Political Ambition. Ithaca, NY: Cornell University Press, 1991.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	25	Russett B. Grasping the Democratic Peace: Principles for a Post-Cold War World. Princeton, NJ: Princeton University Press, 1993. Van Evera S. The Causes of War. Ithaca, NY: Cornell University Press, 1999. Snyder J. From Voting to Violence: Democratization and Nationalist Conflict. New York: W.W. Norton, 2000.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	26	Reiter D, Stam AC III. Democracies at War. Princeton, NJ: Princeton University Press, 2002. Milton J. Areopagitica: 1644. Alex. Murray, 1868;1. Mill JS. On liberty. In: John R. A Selection of His Works. London: Palgrave, 1966, 1-147. Coplan KS. Climate change, political truth, and the marketplace of ideas. Utah Law Review 2012:545.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	27	Owen JM. How liberalism produces democratic peace. Int Secur 1994; 19:87-125. Layne C. Kant or cant: the myth of the democratic peace. Int Secur 1994; 19:5-49. Russett B, Layne C, Spiro DE et al. The democratic peace. Int Secur 1995;19:164-84. Kinsella D. No rest for the democratic peace. Am Pol Sci Rev 2005;99: 453-7.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	28	McCombs ME, Shaw DL. The evolution of agenda-setting research: twenty-five years in the marketplace of ideas. J Commun 1993;43: 58-67. Mirowski P. A visible hand in the marketplace of ideas: precision measurement as arbitrage. Sci Context 1994;7:563-89. Krebs RR, Kaufmann C. Selling the market short? The marketplace of ideas and the Iraq war. Int Secur 2005;29:196-207.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	29	Dunne T. Liberalism, international terrorism, and democratic wars. Int Relat 2009;23:107-14. Cramer JK, Thrall AT. Introduction: understanding threat inflation. In: Jane C. and A. Trevor Thrall eds American Foreign Policy and the Politics of Fear. Routledge, Oxford, Oxfordshire, 2009, 19-33.
/home/pantera/projects/TEIA/python_backend_legacy/dataset/04a8f917d910dabe8e35360e6d8a4af05c04154a8a3b883aa5b6c6b0197eb6bc.json	C:\Users\luano\Zotero\storage\Y2WGZPCI\Whyte - 2020 - Cyber conflict or democracy “hacked” How cyber operations enhance information warfare.pdf	30	Drezner DW. The Ideas Industry. Oxford University Press, New York, NY 2017. Dahl RA. On Democracy. Yale university press, New Haven, CT, 2008. Schumpeter JA. Capitalism, Socialism and Democracy. Routledge, London, UK, 2013. Kousser T. Retrospective voting and strategic behavior in European Parliament elections. Elect Stud 2004;23:1-21.
