evidence_row_id,item_key,title,year,collection,evidence_type,relevance_score,potential_themes,relevant_rqs,direct_quote,paraphrase,researcher_comment,prompt_key,rq_sig
EV-0096,KXZITJ9Q,Cyber Attribution: An Argumentation-Based Approach,2015,frameworks,method,5,argumentation_methods|operationalization,1|2,"This dialectical process involves the construction and evaluation of arguments that either support or interfere with a given query, building a dialectical tree in the process",The AM evaluates competing arguments via a dialectical process that constructs dialectical trees to determine which arguments are defeated or warranted.,"Describes the argument evaluation mechanism that yields explainable conclusions (important for RQ1 and RQ2). While producing explanations, dialectical trees can be large and computationally expensive for many interlocking defeaters.",code_pdf_page,8839843fdc
EV-0097,KXZITJ9Q,Cyber Attribution: An Argumentation-Based Approach,2015,frameworks,example,4,operationalization|evidence_types,2,Such a deception scenario can be easily created by adding additional rules in the AM that allow for the creation of such counter-arguments,Deception (false clues planted by adversaries) can be modeled in AM by adding rules that generate counter-arguments representing deceptive evidence.,"Shows the framework's flexibility to represent adversarial manipulation as competing arguments (relevant to RQ2 about operationalization). However, this relies on the modeller anticipating deception modes and encoding appropriate rules, which is non-trivial in practice.",code_pdf_page,8839843fdc
EV-0098,KXZITJ9Q,Cyber Attribution: An Argumentation-Based Approach,2015,frameworks,definition,5,attribution_queries|operationalization,2,"An actor A ∈ S is said to be a most probable suspect iff there does not exist A' ∈ S such that P_condOp(A', O), I' > P_condOp(A, O) I'",Attribution queries are formalized: a most probable suspect is defined by comparing computed probabilities P_condOp across suspects under the (possibly evidence-updated) InCA framework.,This gives a concrete decision rule for attribution (directly addresses RQ2). The definition also shows how evidence E is incorporated into ΠEM for query evaluation (authors default to adding evidence with 1±0 probability but note probabilistic evidence is supported).,code_pdf_page,8839843fdc
EV-0099,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,recommendation,5,policy_frameworks,2,The objective of this chapter is to encourage political decision-makers (and others) to create a framework of proportionate ways to respond to different kinds of cyber hostility.,The chapter proposes that policymakers should develop a framework of proportionate responses for different types of cyber hostility to guide political decision-making (RQ2).,This is an explicit recommendation to build a response framework; it signals intent to operationalize responses but does not specify the component measures here. Treat as high-level guidance that requires concrete variables and thresholds to be usable.,code_pdf_page,8839843fdc
EV-0100,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,framework,5,policy_frameworks,2,This chapter comprehensively analyzes how cyber attacks should be treated as a political question and represents a rough framework for policymakers to build on. The chapter presents five variables that policymakers need to consider when evaluating appropriate responses to cyber hostilities.,"The author presents a rough policy framework consisting of five variables for policymakers to evaluate and choose appropriate responses to cyber hostilities, indicating an attempt to operationalize a response model (RQ2).","Identifies existence of a concrete multi-variable framework (five variables) which is central to operationalization; however the quoted text does not list the variables here, so synthesis must locate them elsewhere in the document. Useful for coding framework-level structure.",code_pdf_page,8839843fdc
EV-0101,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,framework,5,policy_frameworks|classification_schemes,1|2,"Combining incident impact, policy options, and other variables, the framework outlines the different levers of cyberpolitics that can be applied in response to the escalating levels of cyber incidents.","The suggested framework combines incident impact, policy options, and other variables to map response ""levers"" across escalating incident levels, describing how the model is operationalized (RQ1, RQ2).",This states the framework's functional elements (impact + policy options + variables) and implies a mapping between incident severity and response levers; it suggests an operational logic but omits how variables are measured or weighted. Valuable for understanding model inputs.,code_pdf_page,8839843fdc
EV-0102,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,claim,5,attribution_challenges,2,"First, the adversary is usually difficult to locate. Cyberspace allows for a great deal of anonymity, and attacks can be routed through servers all over the world to mask their origin.","Attribution is complicated because attackers can anonymize and route attacks through global servers, making origin identification difficult (RQ2).",This explicitly identifies technical characteristics that undermine attribution evidentiary standards. It supports coding of 'anonymity' and routing as operational constraints on attribution methods. No empirical quantification provided.,code_pdf_page,8839843fdc
EV-0103,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,claim,5,attribution_challenges|legal_uncertainty,2,"Fourth, an aspect complicating cyber attacks and their legal evaluation is that cyber operations have often been conducted by non-state actors, whose status and affiliation are not always clear.",Non-state actors commonly conduct cyber operations and their unclear status and affiliation complicate legal evaluation and attribution (RQ2).,Highlights organizational/actor-type ambiguity as a distinct attribution problem (supports need for social/organizational evidence beyond technical traces). Does not specify methods to resolve affiliation.,code_pdf_page,8839843fdc
EV-0104,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,definition,5,definitions|evidentiary_standards,0|2,"One of the most common ones is based on the Tallinn Manual, which offers the definition of a ""cyber attack"" as ""a cyber operation, whether offensive or defensive, that is reasonably expected to cause injury or death to persons or damage or destruction to objects""","The Tallinn Manual defines a cyber attack as a cyber operation reasonably expected to cause injury, death, or physical damage, providing a physical-impact-focused definitional standard (RQ0, RQ2).",This is a concrete definitional standard used in legal/academic practice; it establishes a high physical-harm threshold that will affect which incidents count as 'attacks' in any operational framework. It privileges kinetic consequences over non-physical harms.,code_pdf_page,8839843fdc
EV-0105,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,claim,5,evidentiary_standards|legal_uncertainty,0|2,"This definition is pretty""hard,""requiring a severe impact of the cyber attack and strongly tied to the physical impact.","The Tallinn-style definition sets a high threshold tied to severe physical impacts, making it a 'hard' definitional standard (RQ0, RQ2).",Author's evaluation signals a limitation: such a threshold may exclude significant non-physical harms from qualifying as cyber attacks for political or legal responses. Use when contrasting definitional schemes.,code_pdf_page,8839843fdc
EV-0106,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,method,5,classification_schemes|policy_frameworks,0|1|2,"In the United States the Presidential Policy Directive PPD-41, which describes a national cyber incident response plan, divides the severity of cyber incidents into six color-coded levels from zero to five (White House 2016). The highest level, the level five (defined as an""emergency level""), will be used in a situation in which cyber attacks cause physical consequences.","U.S. PPD-41 operationalizes incident severity into six levels (0–5) and designates level five for cyber incidents with physical consequences, providing a policy classification method (RQ0, RQ1, RQ2).",This is an explicit operational classification used by a national policy document and thus a concrete method for mapping incident characteristics to response thresholds; the quote does not specify criteria for intermediate levels. Important exemplar of policy-level operationalization.,code_pdf_page,8839843fdc
EV-0107,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,definition,5,definitions|policy_frameworks,0|2,"From a wider perspective, the Australian government has defined a cyber attack as a deliberate act through cyberspace to manipulate, disrupt, deny, degrade or destroy computers or networks, or the information resident on them, with the effect of seriously compromising national security, stability or economic prosperity.","The Australian government defines cyber attack broadly to include deliberate acts that disrupt or degrade systems or information with effects on national security, stability, or economic prosperity, encompassing non-physical harms (RQ0, RQ2).","This contrasts with the Tallinn physical-impact focus and demonstrates definitional variation across jurisdictions; it explicitly includes systemic and economic harms, which affects what evidence is treated as relevant.",code_pdf_page,8839843fdc
EV-0108,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,finding,5,attribution_challenges|evidentiary_standards,1|2,the indication that cyber activity was launched or otherwise originated from the territory or the ICT infrastructure of a state may be insufficient in itself to attribute the activity to that state (United Nations 2016).,"A UN expert report states that territorial origin of cyber activity alone is insufficient for attributing that activity to a state, indicating higher evidentiary standards for state attribution (RQ1, RQ2).","This is a direct statement on attribution evidentiary standards: origin traces are inadequate alone, implying the need for additional corroborating evidence or methods. It is a policy-level finding and has strong implications for attribution frameworks.",code_pdf_page,8839843fdc
EV-0109,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,claim,5,legal_uncertainty|attribution_challenges,2,"States retain the inherent right to self-defense under Article 51 of the UN Charter when faced with an imminent threat. State behavior should therefore also be in line with the UN Charter in cyberspace, but the challenge of attribution and the understanding of the extent to which a cyber attack has caused (or has the potential to cause) damage make things more complicated in reality.","Although states retain a right of self-defense, attribution difficulties and uncertainty about a cyber attack's damage complicate invoking self-defense in cyberspace (RQ2).",Connects legal response thresholds (self-defense) directly to practical attribution and impact-assessment problems; highlights that operational frameworks must address both attribution confidence and damage assessment to support legal action.,code_pdf_page,8839843fdc
EV-0110,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,definition,5,evidentiary_standards|intelligence_sources|attribution_challenges,0|2,"Attribution involves many aspects, including technical, legal, and political. It is a multidimensional issue that requires an analysis of multiple sources of information, including forensic analysis, human intelligence reports, signals intelligence, history, and geopolitics.","Attribution relies on multiple evidence types—forensic, human intelligence, signals intelligence, historical and geopolitical information—reflecting technical, legal, and political dimensions relevant to RQ0 and RQ2.","This sentence enumerates the concrete evidence categories used in attribution, making it a primary source for coding ""types of evidence."" It implies multi-source fusion is required but gives no hierarchy or weightings for synthesis. Useful for mapping evidence classes but not for operational thresholds.",code_pdf_page,8839843fdc
EV-0111,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,limitation,5,evidentiary_standards|attribution_challenges,0|2,"The sufficient proof of the attribution may be gathered via “secret intelligence data sources” or obtained from “friendly nations,” and the state does not want to reveal these intelligence sources publicly.","Attribution evidence often comes from secret intelligence or allied-provided data that states are reluctant to disclose publicly, bearing on RQ0 and RQ2.",This highlights a practical constraint on evidence transparency and public evidentiary standards; it signals a trade-off between using classified sources and establishing international legitimacy. It does not quantify how often this occurs or how states mitigate the trade-off.,code_pdf_page,8839843fdc
EV-0112,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,recommendation,5,evidentiary_standards|confidence_language,2,"Releasing at least some proof of attribution is necessary, if the state wants to build international legitimacy for whatever retaliatory actions it takes.","States need to release at least partial evidence of attribution to build international legitimacy for retaliatory actions, relevant to RQ2.","This is an explicit normative operational guideline linking disclosure practices to legitimacy. It is actionable for frameworks that must balance secrecy and public persuasion, but it lacks guidance on what constitutes ""some proof.""",code_pdf_page,8839843fdc
EV-0113,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,framework,5,operationalization|attribution_challenges,2,"As Rid and Buchanan (2014) argue, attribution is an exercise of minimizing uncertainty on three levels: tactically, attribution is an art as well as a science; operationally, attribution is a nuanced process instead of a black-and-white problem; and strategically, attribution is a function of what is at stake politically.","Rid and Buchanan model attribution as minimizing uncertainty across tactical, operational, and strategic levels, providing a three-level framework relevant to RQ2.",This offers a conceptual multi-level framework directly applicable to operationalizing attribution processes (RQ2). It is conceptual rather than procedural—no metrics or decision rules are provided for each level.,code_pdf_page,8839843fdc
EV-0114,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,claim,5,confidence_language|proportionality|attribution_challenges,1|2,"When considering proportionate response, policymakers should understand the level of confidence they have in attributing the attack.","Policymakers must assess attribution confidence and incorporate that confidence into proportionality decisions for responses, addressing RQ1 and RQ2.","This links evidentiary confidence directly to method selection and proportionality decisions; it implies frameworks need explicit confidence assessments. The text gives no numeric thresholds or decision rules, so operationalization would require additional specification.",code_pdf_page,8839843fdc
EV-0115,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,definition,5,response_options,1,"It is said that every nation-state can respond using at least four instruments: diplomatic, informational, military, and economic.","States commonly consider four response instrument categories—diplomatic, informational, military, and economic—pertinent to RQ1.",This provides an explicit taxonomy of response methods useful for coding and comparing state options. It does not discuss selection criteria or how attribution levels map to these instruments.,code_pdf_page,8839843fdc
EV-0116,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,claim,5,operationalization|attribution_challenges,1|2,Responses to cyber attacks may be delivered overtly or covertly.,"Cyber responses can be executed either overtly or covertly, which affects method choice and operational constraints (RQ1, RQ2).","This operational distinction matters for attribution and deterrence design; subsequent sentences note covert responses require prior capability, suggesting temporal and preparation constraints. The chunk lacks operational guidance on when to choose overt vs covert.",code_pdf_page,8839843fdc
EV-0117,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,claim,5,attribution_challenges|evidentiary_standards,1|2,Some nations outsource their attacks by essentially renting freelance hackers or encouraging cyber-criminal gangs to carry out cyber hostilities.,"States sometimes outsource cyber operations to freelance hackers or criminal groups to obscure responsibility, which complicates attribution methods (RQ1, RQ2).",This describes a deliberate method states use to generate plausible deniability and complicate forensic linkage; it is directly relevant for designing attribution frameworks that must consider proxy actors. It does not quantify prevalence or provide detection techniques.,code_pdf_page,8839843fdc
EV-0118,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,limitation,5,evidentiary_standards|timing_urgency,0|1,"It can take weeks, if not months or years, for computer forensic experts to accurately and conclusively ascertain the extent of the damage done to the target organization's computer networks.","Accurately determining the impact of a cyber incident via computer forensics can take weeks to years, bearing on RQ0 and RQ1.",This is a practical limitation on the timeliness and usability of forensic evidence for rapid decision-making; it affects urgency and the sequencing of responses. No methods to accelerate or triage forensic analysis are proposed here.,code_pdf_page,8839843fdc
EV-0119,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,finding,5,confidence_language|proportionality,1|2,"If the level of attribution is low, decision-makers will be limited in their choice of response even if the severity of the attack is high.","Low attribution confidence constrains the range of permissible responses regardless of attack severity, relevant to RQ1 and RQ2.",This establishes a decision rule-like relationship between confidence and response options—useful for operationalizing frameworks that tie evidentiary thresholds to actions. It lacks concrete confidence thresholds or procedure for escalation under uncertainty.,code_pdf_page,8839843fdc
EV-0120,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,framework,5,attribution_challenges|risk_assessment|response_options,2,"Combining the degree of attribution, incident impact, policy options, risks, security strategies and international law, urgency, and proportionality","The proposed response framework operationalizes decisions by combining degree of attribution, incident impact, policy options, risks, security strategies, international law, urgency, and proportionality to guide responses (RQ2).","This sentence lists the specific variables the framework uses, which is directly relevant to how a model is operationalized. It is descriptive rather than prescriptive—no measurement scales or decision rules are provided, so synthesis must note the lack of operational thresholds.",code_pdf_page,8839843fdc
EV-0121,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,framework,5,proportionality|response_options,2,"According to the framework, the more severe the cyber attack is, the stronger the response needs to be.",The framework encodes a proportionality rule mapping attack severity to response strength (RQ2).,"This states a high-level decision rule (severity→response) useful for model structure. It does not define how severity or response strength are measured, which limits implementation details.",code_pdf_page,8839843fdc
EV-0122,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,framework,5,response_options|risk_assessment,2,"The framework illustrates the impacts and severity of a cyber attack, with website defacement at one end of the scale and loss of life at the opposite end.",The framework uses a qualitative impact/severity spectrum ranging from website defacement to loss of life to categorize attacks and inform responses (RQ2).,"Provides concrete example endpoints for a severity axis, which assists in mapping events to response tiers. This remains qualitative; no intermediate categories or metrics are specified.",code_pdf_page,8839843fdc
EV-0123,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,framework,4,response_options|secrecy,2,The options to respond can be complemented with different instruments covertly and/or overtly.,Response options can be implemented using covert and/or overt instruments within the framework (RQ2).,Indicates operational choice of attribution disclosure and visibility of action; relevant for designing response repertoires. Lacks examples or decision criteria for choosing covert vs overt actions.,code_pdf_page,8839843fdc
EV-0124,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,method,4,stakeholder_engagement|coordination,1|2,"Assessing options will require input from relevant government agencies, as well as private sector companies, whose operations and businesses could be affected by the response.","Operationalizing the framework requires multi‑stakeholder input from government agencies and private-sector companies to assess response options (RQ1, RQ2).","Specifies a procedural method for decision-making (stakeholder consultation), which affects what evidence and expertise inform attribution and response. The sentence does not specify processes, timelines, or which actors provide which evidence.",code_pdf_page,8839843fdc
EV-0125,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,recommendation,4,risk_assessment|cost_benefit,1|2,Policymakers should also clearly understand the costs associated with each response.,"The framework requires policymakers to assess the costs associated with each response option as part of decision-making (RQ1, RQ2).","Adds cost analysis as an explicit decision variable, implying use of economic/political impact assessment methods. No guidance on cost metrics or valuation approaches is given.",code_pdf_page,8839843fdc
EV-0126,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,recommendation,3,deterrence|attribution_challenges,2,"The framework should not be interpreted as strict political ""redlines"" for certain response.",The framework is designed to avoid rigid public redlines and instead preserve flexibility in responses (RQ2).,This is a normative design choice affecting threshold-setting and public signaling; it highlights trade-offs between deterrence clarity and adversary gaming. It does not prescribe how thresholds should be set privately.,code_pdf_page,8839843fdc
EV-0127,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,recommendation,4,policy_recommendation|preparedness,2,policymakers need to develop a response framework of their own before disruptive or destructive cyber hostilities occur.,The author recommends that states pre-develop national response frameworks prior to disruptive or destructive cyber hostilities (RQ2).,A preparedness recommendation relevant to operational readiness and institutionalizing attribution-response workflows. It does not specify institutional design or required capabilities.,code_pdf_page,8839843fdc
EV-0128,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,claim,3,secrecy|evidentiary_standards,1|2,Responses and reactions to cyber attacks will probably involve high levels of secrecy.,"Responses to cyber attacks are likely to be conducted with high secrecy, affecting transparency and disclosure (RQ1, RQ2).","This claim has implications for evidentiary availability and public attribution practices; secrecy constrains external validation and international coordination. The statement is predictive, not evidentiary.",code_pdf_page,8839843fdc
EV-0129,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,framework,5,deterrence|response_options,2,it provides a framework for deterrence against adversaries,Creating response levels is intended to provide a deterrence framework against adversaries (RQ2).,"Identifies deterrence as an explicit objective of tiered response modeling, useful for understanding intended policy outcomes. The mechanism by which deterrence is achieved is not elaborated.",code_pdf_page,8839843fdc
EV-0130,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,recommendation,4,research_gap|timing,1|2,More research would be helpful in determining under which circumstances and at what stage during or after a cyber attack the policy instruments could be most effectively applied,"The chapter identifies a research gap on the timing and circumstances for effective application of policy instruments during or after cyber attacks (RQ1, RQ2).","Flagged as an explicit knowledge gap, this is useful for prioritizing empirical studies on operational timing and decision triggers. It supports calls for method development but provides no protocol.",code_pdf_page,8839843fdc
EV-0131,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,policy_position,5,policy_instruments|strategy_documents,0|2,Department of Defense (2015) The DoD Cyber Strategy.,"The paper cites the DoD Cyber Strategy, indicating use of official defense strategy documents as source evidence (RQ0) and as inputs for operationalizing cyber policy (RQ2).",Citing the DoD strategy shows the literature draws on formal national-level strategy documents to justify or operationalize responses. It is a source type (policy/strategy) rather than an empirical method; relevance to operationalization depends on whether the main text maps strategy to actions.,code_pdf_page,8839843fdc
EV-0132,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,framework,5,legal_frameworks,0|2,Tallinn Manual (2013).,"The Tallinn Manual is cited, indicating reliance on established international-legal frameworks for analyzing cyber operations (RQ0, RQ2).",Tallinn Manual is a canonical legal framework used to interpret state behaviour in cyberspace; its presence suggests legal-operationalization is part of the literature. It does not show how the paper applies the Manual operationally.,code_pdf_page,8839843fdc
EV-0133,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,policy_position,5,policy_instruments|incident_response_frameworks,0|2,White House (2016) Presidential policy directive—United States cyber incident coordination.,"The references include the U.S. Presidential Policy Directive on cyber incident coordination, indicating use of national incident-response policy documents as evidence (RQ0) and as operational frameworks (RQ2).",This demonstrates the literature incorporates official incident-coordination policy as a basis for operational practices; whether the paper analyzes its implementation is not evident from the citation alone.,code_pdf_page,8839843fdc
EV-0134,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,example,5,incident_analysis|case_study,0|1,E-ISAC (2016) Analysis of the cyber attack on the Ukrainian power grid.,"The references include a technical/incident analysis report of the Ukrainian power‑grid attack, indicating use of case-study forensic analyses as evidence (RQ0) and method examples (RQ1).",Inclusion of E-ISAC's incident analysis signals reliance on technical forensics and sector-specific incident reports as evidence; this likely supports method-level discussion of attribution or impact assessment. The citation alone doesn't reveal which methods were extracted.,code_pdf_page,8839843fdc
EV-0135,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,claim,5,attribution_challenges|evidentiary_standards,0|1|2,"Rid T, Buchanan B (2014) Attributing cyber attacks.","The paper cites work explicitly on attribution, indicating the literature engages with attribution-focused scholarship as evidence and methodological discussion (RQ0, RQ1, RQ2).",This citation points to scholarship addressing attribution problems and methods; it likely underpins methodological claims about attribution challenges or approaches. The reference does not specify which attribution techniques are favored.,code_pdf_page,8839843fdc
EV-0136,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,recommendation,4,resilience_frameworks|method_recommendation,0|1,Department of Defense Science Board (2013) Task force report: Resilient military systems and the advanced cyber threat.,"A DoD Science Board task force report on resilient military systems is cited, showing the use of expert task‑force reports and resilience frameworks as evidence (RQ0, RQ1).",Task‑force reports typically contain recommended methods and capability frameworks; citing this suggests the literature imports resilience and systems‑engineering approaches. It does not show operational detail in the citing text.,code_pdf_page,8839843fdc
EV-0137,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,method,4,attribution_challenges,1,"Rid T, Buchanan B (2014) Attributing cyber attacks. J Strat Stud.","The bibliography includes a journal article specifically addressing attribution in cyber attacks, indicating engagement with peer‑reviewed methodological debates on attribution (RQ1).",A peer‑reviewed article on attribution implies the literature references scholarly methods and debates rather than only policy sources; usefulness depends on whether the main text synthesizes the methodological insights.,code_pdf_page,8839843fdc
EV-0138,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,policy_position,4,legal_frameworks|policy_instruments,0|2,United Nations (2016) Developments in the field of information and telecommunications in the context of international security.,"The references include a UN document on ICT developments and international security, indicating use of international policy/UN reports as evidence (RQ0, RQ2).",UN documents provide multilateral policy perspectives and potential normative frameworks; presence in references suggests the literature considers international governance alongside national policies. The citation alone doesn't show operationalization.,code_pdf_page,8839843fdc
EV-0139,DFFJM8XG,Developing Political Response Framework to Cyber Hostilities,2018,frameworks,finding,3,theoretical_frameworks,0,"Valeriano B, Maness RC (2015) Cyber war versus cyber realities. Oxford University Press","The work 'Cyber war versus cyber realities' is cited, indicating use of comparative scholarly monographs to assess cyber conflict claims and evidence types (RQ0).",Including a scholarly monograph suggests engagement with theoretical critiques of cyberwar narratives; this supports synthesis of conceptual and empirical evidence but doesn't specify methods.,code_pdf_page,8839843fdc
EV-0140,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,method,5,evidence_types|attribution_methods,0|1,2.5.1 Store Logs and Traceback Queries,"The document identifies storing logs and performing traceback queries as a cyber-attribution technique, indicating logs are used as evidentiary inputs for attribution (RQ0,RQ1).","This TOC entry explicitly names logs/traceback as an attribution technique, implying reliance on host/network log evidence; however the chunk contains no procedural detail or evaluation of reliability. Useful as inventory-level evidence of methods/evidence types but not for assessing effectiveness or procedures.",code_pdf_page,8839843fdc
EV-0141,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,method,5,attribution_methods,1,2.5.10 Observe Honeypots/Honeynets,The document lists observing honeypots and honeynets as a method used in cyber attribution (RQ1).,Inclusion of honeypots/honeynets signals active deception/observation techniques are considered; the TOC gives method presence but no operational parameters or evaluation of attribution value.,code_pdf_page,8839843fdc
EV-0142,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,method,4,attribution_methods,1,2.5.11 Employ Forward Intrusion Detection Systems,Forward intrusion detection systems are recognized as a technique for attribution or detection in the document (RQ1).,This item indicates use of network IDS as part of the attribution toolkit; the chunk does not specify how IDS alerts are interpreted for attribution or mapped to actor attributes.,code_pdf_page,8839843fdc
EV-0143,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,method,4,attribution_methods|evidence_types,1|0,2.5.13 Implement Spoof Prevention,"The document includes spoof-prevention implementation as a measure relevant to attribution and source reliability (RQ1,RQ0).","Spoof prevention is listed, suggesting attention to reducing false attribution due to spoofing. The TOC lacks detail on specific anti-spoofing mechanisms or their integration into attribution workflows.",code_pdf_page,8839843fdc
EV-0144,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,method,5,attribution_methods,1,2.5.16 Exploit Reverse Flow,Exploiting reverse flow is identified as an attribution technique in the document (RQ1).,Reverse flow exploitation implies network-flow analysis to backtrack attackers. The TOC entry confirms method inclusion but provides no methodological description or constraints.,code_pdf_page,8839843fdc
EV-0145,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,example,5,evidence_types|library_development,0|1,4.5.7 Linguistic,"A 'Linguistic' library is listed among implemented libraries, indicating linguistic features are treated as an evidentiary category (RQ0,RQ1).",Presence of a linguistic library supports use of forensic-linguistic evidence in the attribution framework; the chunk doesn't show features included or how linguistic evidence is scored or combined with other evidence types.,code_pdf_page,8839843fdc
EV-0146,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,method,5,library_development,1|2,4.4.1 List all possible attributes,"The library development process includes a step to enumerate all possible attributes to represent evidence/features (RQ1,RQ2).","This is an explicit methodological step for constructing evidence libraries, relevant to operationalizing frameworks; but it is a high-level procedural note without criteria for attribute selection or validation.",code_pdf_page,8839843fdc
EV-0147,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,method,5,framework_operationalization|library_development,2|1,4.4.3 Apply each attribute to a layer on the model,"The process maps each attribute to a layer within the model, indicating a layered operationalization of attributes in the framework (RQ2).","Mapping attributes to model layers is a concrete operationalization step for frameworks; the chunk lacks details on layer definitions, mapping rules, or aggregation strategies.",code_pdf_page,8839843fdc
EV-0148,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,method,5,library_development|framework_operationalization,1|2,4.4.4 Check attributes in existing libraries and apply UID,"Developers check attributes against existing libraries and assign unique identifiers (UIDs) to attributes as part of library construction (RQ1,RQ2).","This indicates efforts for attribute reuse and unique identification, which supports traceability and interoperability of evidence; however, the chunk provides no details on UID scheme or ontology used.",code_pdf_page,8839843fdc
EV-0149,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,framework,5,framework_operationalization,2,3.9 Development of a Threat Actor Framework,"The document contains a section dedicated to developing a threat actor framework, implying formalization of actor models for attribution (RQ2).","Explicit framework development for threat actors directly addresses how frameworks/models are constructed conceptually; the TOC does not reveal operational rules, metrics, or how actor models consume evidence libraries.",code_pdf_page,8839843fdc
EV-0150,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,framework,5,framework_operationalization,2,3.12 Proposed Archetype Actors,"The authors propose archetype actors (e.g., Script Kiddie, Hacker, Organised Crime, State or State Sponsored, Hacktivist, Insider Threat), indicating categorical actor models used in the framework (RQ2).",Listing archetypes shows the framework operationalizes attribution by mapping observed attributes to actor categories; the chunk lacks the criteria or algorithms used for mapping attributes to archetypes and does not indicate uncertainty handling.,code_pdf_page,8839843fdc
EV-0151,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,example,5,evidence_types,0,4.5.1 IPv4 (1),"An 'IPv4' library is implemented, indicating IP-level evidence is captured as a library component (RQ0).",This confirms IP addressing information is treated as a distinct evidence type in the library set; the TOC does not specify which IPv4 attributes are recorded or how they are weighted for attribution.,code_pdf_page,8839843fdc
EV-0152,7SYEI2R6,A multi-disciplinary framework for cyber attribution,2017,frameworks,framework,5,framework_operationalization|library_development,2|0,The ultimate goal of the project is to create a framework suitable for the sharing of attribution data between technical specialists.,"The project aims to create a shareable framework for attribution data to be used by technical specialists, addressing how evidence is exchanged and combined (RQ2, RQ0).",This states the primary operational objective: cross-disciplinary data sharing. It frames the work as an interoperability/platform problem rather than a single-method solution. Does not specify data schema or protocols here.,code_pdf_page,8839843fdc
